class,entity1,entity2
http://www.wikidata.org/entity/Q11396303,http://www.wikidata.org/entity/Q193934,http://www.wikidata.org/entity/Q193955
http://www.wikidata.org/entity/Q1150070,http://www.wikidata.org/entity/Q109243377,http://www.wikidata.org/entity/Q109243379
http://www.wikidata.org/entity/Q1153641,http://www.wikidata.org/entity/Q28024764,http://www.wikidata.org/entity/Q28024765
http://www.wikidata.org/entity/Q115372263,http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171
http://www.wikidata.org/entity/Q115435012,http://www.wikidata.org/entity/Q115435123,http://www.wikidata.org/entity/Q2640574
http://www.wikidata.org/entity/Q115667423,http://www.wikidata.org/entity/Q191865,http://www.wikidata.org/entity/Q5
http://www.wikidata.org/entity/Q115682723,http://www.wikidata.org/entity/Q115682738,http://www.wikidata.org/entity/Q115682741
http://www.wikidata.org/entity/Q115682723,http://www.wikidata.org/entity/Q112869637,http://www.wikidata.org/entity/Q115682741
http://www.wikidata.org/entity/Q115682723,http://www.wikidata.org/entity/Q100587493,http://www.wikidata.org/entity/Q115682741
http://www.wikidata.org/entity/Q115682723,http://www.wikidata.org/entity/Q112869637,http://www.wikidata.org/entity/Q115682738
http://www.wikidata.org/entity/Q115682723,http://www.wikidata.org/entity/Q100587493,http://www.wikidata.org/entity/Q115682738
http://www.wikidata.org/entity/Q115682723,http://www.wikidata.org/entity/Q100587493,http://www.wikidata.org/entity/Q112869637
http://www.wikidata.org/entity/Q115682723,http://www.wikidata.org/entity/Q115682741,http://www.wikidata.org/entity/Q28840786
http://www.wikidata.org/entity/Q115682723,http://www.wikidata.org/entity/Q115682738,http://www.wikidata.org/entity/Q28840786
http://www.wikidata.org/entity/Q115682723,http://www.wikidata.org/entity/Q112869637,http://www.wikidata.org/entity/Q28840786
http://www.wikidata.org/entity/Q115682723,http://www.wikidata.org/entity/Q100587493,http://www.wikidata.org/entity/Q28840786
http://www.wikidata.org/entity/Q115682728,http://www.wikidata.org/entity/Q111822597,http://www.wikidata.org/entity/Q115682723
http://www.wikidata.org/entity/Q115682728,http://www.wikidata.org/entity/Q100587415,http://www.wikidata.org/entity/Q115682723
http://www.wikidata.org/entity/Q115682728,http://www.wikidata.org/entity/Q100587415,http://www.wikidata.org/entity/Q111822597
http://www.wikidata.org/entity/Q115683392,http://www.wikidata.org/entity/Q2824103,http://www.wikidata.org/entity/Q7466102
http://www.wikidata.org/entity/Q115684689,http://www.wikidata.org/entity/Q31381203,http://www.wikidata.org/entity/Q424583
http://www.wikidata.org/entity/Q115778157,http://www.wikidata.org/entity/Q101583900,http://www.wikidata.org/entity/Q2122467
http://www.wikidata.org/entity/Q115778157,http://www.wikidata.org/entity/Q101583900,http://www.wikidata.org/entity/Q42106
http://www.wikidata.org/entity/Q115778157,http://www.wikidata.org/entity/Q2122467,http://www.wikidata.org/entity/Q42106
http://www.wikidata.org/entity/Q1161829,http://www.wikidata.org/entity/Q104871972,http://www.wikidata.org/entity/Q198055
http://www.wikidata.org/entity/Q1161829,http://www.wikidata.org/entity/Q197918,http://www.wikidata.org/entity/Q198055
http://www.wikidata.org/entity/Q1161829,http://www.wikidata.org/entity/Q104871972,http://www.wikidata.org/entity/Q197918
http://www.wikidata.org/entity/Q116214300,http://www.wikidata.org/entity/Q588676,http://www.wikidata.org/entity/Q738822
http://www.wikidata.org/entity/Q11625446,http://www.wikidata.org/entity/Q1073818,http://www.wikidata.org/entity/Q638147
http://www.wikidata.org/entity/Q11632481,http://www.wikidata.org/entity/Q123337319,http://www.wikidata.org/entity/Q123337336
http://www.wikidata.org/entity/Q11650583,http://www.wikidata.org/entity/Q2849640,http://www.wikidata.org/entity/Q2849642
http://www.wikidata.org/entity/Q11660630,http://www.wikidata.org/entity/Q124566866,http://www.wikidata.org/entity/Q124566923
http://www.wikidata.org/entity/Q116958061,http://www.wikidata.org/entity/Q133833,http://www.wikidata.org/entity/Q7632154
http://www.wikidata.org/entity/Q116972200,http://www.wikidata.org/entity/Q116972169,http://www.wikidata.org/entity/Q116972171
http://www.wikidata.org/entity/Q117009926,http://www.wikidata.org/entity/Q39447036,http://www.wikidata.org/entity/Q65249238
http://www.wikidata.org/entity/Q117307804,http://www.wikidata.org/entity/Q117307802,http://www.wikidata.org/entity/Q4897191
http://www.wikidata.org/entity/Q117351913,http://www.wikidata.org/entity/Q1059478,http://www.wikidata.org/entity/Q4174776
http://www.wikidata.org/entity/Q117351913,http://www.wikidata.org/entity/Q4174776,http://www.wikidata.org/entity/Q494721
http://www.wikidata.org/entity/Q117351913,http://www.wikidata.org/entity/Q1059478,http://www.wikidata.org/entity/Q494721
http://www.wikidata.org/entity/Q118593729,http://www.wikidata.org/entity/Q2386606,http://www.wikidata.org/entity/Q273395
http://www.wikidata.org/entity/Q119079673,http://www.wikidata.org/entity/Q182581,http://www.wikidata.org/entity/Q273395
http://www.wikidata.org/entity/Q119159028,http://www.wikidata.org/entity/Q133105,http://www.wikidata.org/entity/Q16910654
http://www.wikidata.org/entity/Q119264233,http://www.wikidata.org/entity/Q20204151,http://www.wikidata.org/entity/Q28367692
http://www.wikidata.org/entity/Q1194115,http://www.wikidata.org/entity/Q117008861,http://www.wikidata.org/entity/Q209
http://www.wikidata.org/entity/Q1194773,http://www.wikidata.org/entity/Q110155210,http://www.wikidata.org/entity/Q30750835
http://www.wikidata.org/entity/Q12032891,http://www.wikidata.org/entity/Q134,http://www.wikidata.org/entity/Q136
http://www.wikidata.org/entity/Q1203807,http://www.wikidata.org/entity/Q117350763,http://www.wikidata.org/entity/Q1335878
http://www.wikidata.org/entity/Q1207972,http://www.wikidata.org/entity/Q485312,http://www.wikidata.org/entity/Q5138050
http://www.wikidata.org/entity/Q12097402,http://www.wikidata.org/entity/Q209426,http://www.wikidata.org/entity/Q829073
http://www.wikidata.org/entity/Q1211057,http://www.wikidata.org/entity/Q91134251,http://www.wikidata.org/entity/Q91134419
http://www.wikidata.org/entity/Q12218380,http://www.wikidata.org/entity/Q117008860,http://www.wikidata.org/entity/Q209
http://www.wikidata.org/entity/Q12221306,http://www.wikidata.org/entity/Q137,http://www.wikidata.org/entity/Q139
http://www.wikidata.org/entity/Q122617430,http://www.wikidata.org/entity/Q28308494,http://www.wikidata.org/entity/Q28308495
http://www.wikidata.org/entity/Q122617430,http://www.wikidata.org/entity/Q28308492,http://www.wikidata.org/entity/Q28308495
http://www.wikidata.org/entity/Q122617430,http://www.wikidata.org/entity/Q28308491,http://www.wikidata.org/entity/Q28308495
http://www.wikidata.org/entity/Q122617430,http://www.wikidata.org/entity/Q28308492,http://www.wikidata.org/entity/Q28308494
http://www.wikidata.org/entity/Q122617430,http://www.wikidata.org/entity/Q28308491,http://www.wikidata.org/entity/Q28308494
http://www.wikidata.org/entity/Q122617430,http://www.wikidata.org/entity/Q28308491,http://www.wikidata.org/entity/Q28308492
http://www.wikidata.org/entity/Q122617462,http://www.wikidata.org/entity/Q122617430,http://www.wikidata.org/entity/Q28308458
http://www.wikidata.org/entity/Q122653,http://www.wikidata.org/entity/Q13031783,http://www.wikidata.org/entity/Q25457532
http://www.wikidata.org/entity/Q122802735,http://www.wikidata.org/entity/Q47496566,http://www.wikidata.org/entity/Q74479110
http://www.wikidata.org/entity/Q1229765,http://www.wikidata.org/entity/Q11446,http://www.wikidata.org/entity/Q35872
http://www.wikidata.org/entity/Q1229765,http://www.wikidata.org/entity/Q2811,http://www.wikidata.org/entity/Q35872
http://www.wikidata.org/entity/Q1229765,http://www.wikidata.org/entity/Q11446,http://www.wikidata.org/entity/Q2811
http://www.wikidata.org/entity/Q123290019,http://www.wikidata.org/entity/Q123132243,http://www.wikidata.org/entity/Q123178389
http://www.wikidata.org/entity/Q123290019,http://www.wikidata.org/entity/Q123131636,http://www.wikidata.org/entity/Q123178389
http://www.wikidata.org/entity/Q123290019,http://www.wikidata.org/entity/Q123131636,http://www.wikidata.org/entity/Q123132243
http://www.wikidata.org/entity/Q123458341,http://www.wikidata.org/entity/Q2167514,http://www.wikidata.org/entity/Q2516663
http://www.wikidata.org/entity/Q123458341,http://www.wikidata.org/entity/Q1499193,http://www.wikidata.org/entity/Q2516663
http://www.wikidata.org/entity/Q123458341,http://www.wikidata.org/entity/Q1499193,http://www.wikidata.org/entity/Q2167514
http://www.wikidata.org/entity/Q123458341,http://www.wikidata.org/entity/Q2516663,http://www.wikidata.org/entity/Q988077
http://www.wikidata.org/entity/Q123458341,http://www.wikidata.org/entity/Q2167514,http://www.wikidata.org/entity/Q988077
http://www.wikidata.org/entity/Q123458341,http://www.wikidata.org/entity/Q1499193,http://www.wikidata.org/entity/Q988077
http://www.wikidata.org/entity/Q123524,http://www.wikidata.org/entity/Q207932,http://www.wikidata.org/entity/Q7603898
http://www.wikidata.org/entity/Q123524,http://www.wikidata.org/entity/Q5249063,http://www.wikidata.org/entity/Q6312465
http://www.wikidata.org/entity/Q12354166,http://www.wikidata.org/entity/Q12353150,http://www.wikidata.org/entity/Q27088460
http://www.wikidata.org/entity/Q123766481,http://www.wikidata.org/entity/Q123766486,http://www.wikidata.org/entity/Q123766490
http://www.wikidata.org/entity/Q124378041,http://www.wikidata.org/entity/Q112322825,http://www.wikidata.org/entity/Q112322831
http://www.wikidata.org/entity/Q124378053,http://www.wikidata.org/entity/Q112323519,http://www.wikidata.org/entity/Q124378041
http://www.wikidata.org/entity/Q124378061,http://www.wikidata.org/entity/Q108709310,http://www.wikidata.org/entity/Q112323526
http://www.wikidata.org/entity/Q124378460,http://www.wikidata.org/entity/Q112322724,http://www.wikidata.org/entity/Q112323489
http://www.wikidata.org/entity/Q124378472,http://www.wikidata.org/entity/Q112322695,http://www.wikidata.org/entity/Q112323475
http://www.wikidata.org/entity/Q125178094,http://www.wikidata.org/entity/Q27956344,http://www.wikidata.org/entity/Q28166715
http://www.wikidata.org/entity/Q125852567,http://www.wikidata.org/entity/Q12586630,http://www.wikidata.org/entity/Q16168183
http://www.wikidata.org/entity/Q125920267,http://www.wikidata.org/entity/Q125920247,http://www.wikidata.org/entity/Q125920663
http://www.wikidata.org/entity/Q12592379,http://www.wikidata.org/entity/Q125852567,http://www.wikidata.org/entity/Q125852944
http://www.wikidata.org/entity/Q12592379,http://www.wikidata.org/entity/Q125852944,http://www.wikidata.org/entity/Q42294748
http://www.wikidata.org/entity/Q12592379,http://www.wikidata.org/entity/Q125852567,http://www.wikidata.org/entity/Q42294748
http://www.wikidata.org/entity/Q126371082,http://www.wikidata.org/entity/Q126371087,http://www.wikidata.org/entity/Q126371088
http://www.wikidata.org/entity/Q126371082,http://www.wikidata.org/entity/Q126371074,http://www.wikidata.org/entity/Q126371088
http://www.wikidata.org/entity/Q126371082,http://www.wikidata.org/entity/Q126371069,http://www.wikidata.org/entity/Q126371088
http://www.wikidata.org/entity/Q126371082,http://www.wikidata.org/entity/Q126371065,http://www.wikidata.org/entity/Q126371088
http://www.wikidata.org/entity/Q126371082,http://www.wikidata.org/entity/Q126371056,http://www.wikidata.org/entity/Q126371088
http://www.wikidata.org/entity/Q126371082,http://www.wikidata.org/entity/Q126371074,http://www.wikidata.org/entity/Q126371087
http://www.wikidata.org/entity/Q126371082,http://www.wikidata.org/entity/Q126371069,http://www.wikidata.org/entity/Q126371087
http://www.wikidata.org/entity/Q126371082,http://www.wikidata.org/entity/Q126371065,http://www.wikidata.org/entity/Q126371087
http://www.wikidata.org/entity/Q126371082,http://www.wikidata.org/entity/Q126371056,http://www.wikidata.org/entity/Q126371087
http://www.wikidata.org/entity/Q126371082,http://www.wikidata.org/entity/Q126371069,http://www.wikidata.org/entity/Q126371074
http://www.wikidata.org/entity/Q126371082,http://www.wikidata.org/entity/Q126371065,http://www.wikidata.org/entity/Q126371074
http://www.wikidata.org/entity/Q126371082,http://www.wikidata.org/entity/Q126371056,http://www.wikidata.org/entity/Q126371074
http://www.wikidata.org/entity/Q126371082,http://www.wikidata.org/entity/Q126371065,http://www.wikidata.org/entity/Q126371069
http://www.wikidata.org/entity/Q126371082,http://www.wikidata.org/entity/Q126371056,http://www.wikidata.org/entity/Q126371069
http://www.wikidata.org/entity/Q126371082,http://www.wikidata.org/entity/Q126371056,http://www.wikidata.org/entity/Q126371065
http://www.wikidata.org/entity/Q126484796,http://www.wikidata.org/entity/Q126485192,http://www.wikidata.org/entity/Q126485333
http://www.wikidata.org/entity/Q126833802,http://www.wikidata.org/entity/Q127694538,http://www.wikidata.org/entity/Q272735
http://www.wikidata.org/entity/Q1269330,http://www.wikidata.org/entity/Q1036403,http://www.wikidata.org/entity/Q3144191
http://www.wikidata.org/entity/Q1269627,http://www.wikidata.org/entity/Q107524369,http://www.wikidata.org/entity/Q123337111
http://www.wikidata.org/entity/Q130300430,http://www.wikidata.org/entity/Q120652640,http://www.wikidata.org/entity/Q123678551
http://www.wikidata.org/entity/Q130320689,http://www.wikidata.org/entity/Q130320631,http://www.wikidata.org/entity/Q130320665
http://www.wikidata.org/entity/Q130709863,http://www.wikidata.org/entity/Q1980247,http://www.wikidata.org/entity/Q571
http://www.wikidata.org/entity/Q130989,http://www.wikidata.org/entity/Q115372263,http://www.wikidata.org/entity/Q183046
http://www.wikidata.org/entity/Q130989,http://www.wikidata.org/entity/Q1047050,http://www.wikidata.org/entity/Q115372263
http://www.wikidata.org/entity/Q130989,http://www.wikidata.org/entity/Q1047050,http://www.wikidata.org/entity/Q183046
http://www.wikidata.org/entity/Q131277796,http://www.wikidata.org/entity/Q131277947,http://www.wikidata.org/entity/Q131277972
http://www.wikidata.org/entity/Q131277796,http://www.wikidata.org/entity/Q131277831,http://www.wikidata.org/entity/Q131277972
http://www.wikidata.org/entity/Q131277796,http://www.wikidata.org/entity/Q131277759,http://www.wikidata.org/entity/Q131277972
http://www.wikidata.org/entity/Q131277796,http://www.wikidata.org/entity/Q131277741,http://www.wikidata.org/entity/Q131277972
http://www.wikidata.org/entity/Q131277796,http://www.wikidata.org/entity/Q131277831,http://www.wikidata.org/entity/Q131277947
http://www.wikidata.org/entity/Q131277796,http://www.wikidata.org/entity/Q131277759,http://www.wikidata.org/entity/Q131277947
http://www.wikidata.org/entity/Q131277796,http://www.wikidata.org/entity/Q131277741,http://www.wikidata.org/entity/Q131277947
http://www.wikidata.org/entity/Q131277796,http://www.wikidata.org/entity/Q131277759,http://www.wikidata.org/entity/Q131277831
http://www.wikidata.org/entity/Q131277796,http://www.wikidata.org/entity/Q131277741,http://www.wikidata.org/entity/Q131277831
http://www.wikidata.org/entity/Q131277796,http://www.wikidata.org/entity/Q131277741,http://www.wikidata.org/entity/Q131277759
http://www.wikidata.org/entity/Q131440579,http://www.wikidata.org/entity/Q108714555,http://www.wikidata.org/entity/Q108714611
http://www.wikidata.org/entity/Q131599228,http://www.wikidata.org/entity/Q131599529,http://www.wikidata.org/entity/Q131599821
http://www.wikidata.org/entity/Q131599228,http://www.wikidata.org/entity/Q131599821,http://www.wikidata.org/entity/Q2432249
http://www.wikidata.org/entity/Q131599228,http://www.wikidata.org/entity/Q131599529,http://www.wikidata.org/entity/Q2432249
http://www.wikidata.org/entity/Q131599228,http://www.wikidata.org/entity/Q131599821,http://www.wikidata.org/entity/Q48422
http://www.wikidata.org/entity/Q131599228,http://www.wikidata.org/entity/Q131599529,http://www.wikidata.org/entity/Q48422
