honorary doctorate of the Weizmann Institute of Science subClassOf honorary doctorate, honorary doctorate of the Weizmann Institute of Science subClassOf word, honorary doctorate disjointWith word
honorary doctorate at the Laval University subClassOf honorary doctorate, honorary doctorate at the Laval University subClassOf word, honorary doctorate disjointWith word
honorary doctorate of the Karlsruhe Institute of Technology subClassOf honorary doctorate, honorary doctorate of the Karlsruhe Institute of Technology subClassOf phrase, honorary doctorate disjointWith phrase
Chancellor of the University of Adelaide subClassOf chancellor, Chancellor of the University of Adelaide subClassOf word, chancellor disjointWith word
honorary doctor of Carnegie-Mellon University subClassOf honorary doctorate, honorary doctor of Carnegie-Mellon University subClassOf phrase, honorary doctorate disjointWith phrase
honorary doctor of the University of Zurich subClassOf honorary doctorate, honorary doctor of the University of Zurich subClassOf word, honorary doctorate disjointWith word
honorary doctor of the Adam Mickiewicz University in Poznań subClassOf honorary doctorate, honorary doctor of the Adam Mickiewicz University in Poznań subClassOf phrase, honorary doctorate disjointWith phrase
honorary doctorate of the Vrije Universiteit Brussel subClassOf honorary doctorate, honorary doctorate of the Vrije Universiteit Brussel subClassOf word, honorary doctorate disjointWith word
honorary doctorate of the University of Glasgow subClassOf honorary doctorate, honorary doctorate of the University of Glasgow subClassOf phrase, honorary doctorate disjointWith phrase
The Order of the Rising Sun, Gold Rays with Neck Ribbon subClassOf neck order, The Order of the Rising Sun, Gold Rays with Neck Ribbon subClassOf word, neck order disjointWith word
honorary doctorate of the Bordeaux Montaigne University subClassOf honorary doctorate, honorary doctorate of the Bordeaux Montaigne University subClassOf phrase, honorary doctorate disjointWith phrase
Honorary doctorate of Umeå University subClassOf honorary doctorate, Honorary doctorate of Umeå University subClassOf phrase, honorary doctorate disjointWith phrase
rector of University of Girona subClassOf rector, rector of University of Girona subClassOf phrase, rector disjointWith phrase
honorary doctorate of Salzburg University subClassOf honorary doctorate, honorary doctorate of Salzburg University subClassOf word, honorary doctorate disjointWith word
honorary doctor of the University of Athens subClassOf honorary doctorate, honorary doctor of the University of Athens subClassOf phrase, honorary doctorate disjointWith phrase
honorary doctor of the University of Pannonia subClassOf honorary doctorate, honorary doctor of the University of Pannonia subClassOf phrase, honorary doctorate disjointWith phrase
honorary doctor of the Eötvös Loránd University subClassOf honorary doctorate, honorary doctor of the Eötvös Loránd University subClassOf word, honorary doctorate disjointWith word
honorary doctor of the University of Sussex subClassOf honorary doctorate, honorary doctor of the University of Sussex subClassOf word, honorary doctorate disjointWith word
Honorary doctorate from the Technical University of Munich subClassOf honorary doctorate, Honorary doctorate from the Technical University of Munich subClassOf word, honorary doctorate disjointWith word
honorary doctor of the University of Hamburg subClassOf honorary doctorate, honorary doctor of the University of Hamburg subClassOf phrase, honorary doctorate disjointWith phrase
honorary doctor of Semmelweis University subClassOf honorary doctorate, honorary doctor of Semmelweis University subClassOf phrase, honorary doctorate disjointWith phrase
honorary doctorate of the University of Basel subClassOf honorary doctorate, honorary doctorate of the University of Basel subClassOf word, honorary doctorate disjointWith word
honorary doctor of Babeș-Bolyai University subClassOf honorary doctorate, honorary doctor of Babeș-Bolyai University subClassOf word, honorary doctorate disjointWith word
honorary doctor of the Moholy-Nagy University of Art and Design subClassOf honorary doctorate, honorary doctor of the Moholy-Nagy University of Art and Design subClassOf phrase, honorary doctorate disjointWith phrase
valet subClassOf valet, valet subClassOf word, valet disjointWith word
honorary doctor of McGill University subClassOf honorary doctorate, honorary doctor of McGill University subClassOf word, honorary doctorate disjointWith word
Dom subClassOf style, Dom subClassOf phrase, style disjointWith phrase
Christian religious position subClassOf role, Christian religious position subClassOf phrase, role disjointWith phrase
President of the University of Jordan subClassOf rector, President of the University of Jordan subClassOf phrase, rector disjointWith phrase
President of Ohio University subClassOf rector, President of Ohio University subClassOf word, rector disjointWith word
honorary doctorate of Saint Louis University subClassOf honorary doctorate, honorary doctorate of Saint Louis University subClassOf phrase, honorary doctorate disjointWith phrase
honorary doctorate of Tibourg University subClassOf honorary doctorate, honorary doctorate of Tibourg University subClassOf phrase, honorary doctorate disjointWith phrase
Chancellor of the University of Essex subClassOf chancellor, Chancellor of the University of Essex subClassOf word, chancellor disjointWith word
Rector of TU Varna subClassOf rector, Rector of TU Varna subClassOf word, rector disjointWith word
Medal of Merit of the Order of St Michael (Bavaria) subClassOf medal of an order, Medal of Merit of the Order of St Michael (Bavaria) subClassOf phrase, medal of an order disjointWith phrase
Silver Medal of Merit of the Order of St Michael (Bavaria) subClassOf medal of an order, Silver Medal of Merit of the Order of St Michael (Bavaria) subClassOf word, medal of an order disjointWith word
Bronze Medal of Merit of the Order of St Michael (Bavaria) subClassOf medal of an order, Bronze Medal of Merit of the Order of St Michael (Bavaria) subClassOf word, medal of an order disjointWith word
honorary doctorate of the Łódź University of Technology subClassOf honorary doctorate, honorary doctorate of the Łódź University of Technology subClassOf word, honorary doctorate disjointWith word
honorary doctorate at the Lethbridge College subClassOf honorary doctorate, honorary doctorate at the Lethbridge College subClassOf word, honorary doctorate disjointWith word
honorary doctorate of the University of Prešov in Prešov subClassOf honorary doctorate, honorary doctorate of the University of Prešov in Prešov subClassOf phrase, honorary doctorate disjointWith phrase
honorary doctorate of Claude Bernard University Lyon 1 subClassOf honorary doctorate, honorary doctorate of Claude Bernard University Lyon 1 subClassOf phrase, honorary doctorate disjointWith phrase
honorary doctor of the University of Toulouse subClassOf honorary doctorate, honorary doctor of the University of Toulouse subClassOf phrase, honorary doctorate disjointWith phrase
doctor honoris causa from the University of Lyon subClassOf honorary doctorate, doctor honoris causa from the University of Lyon subClassOf phrase, honorary doctorate disjointWith phrase
honorary doctorate of Artois University subClassOf honorary doctorate, honorary doctorate of Artois University subClassOf phrase, honorary doctorate disjointWith phrase
honorary doctor of the University of Provence - Aix-Marseille I subClassOf honorary doctorate, honorary doctor of the University of Provence - Aix-Marseille I subClassOf phrase, honorary doctorate disjointWith phrase
